category	ensembl_gene_id	param_name	param_val
all	ENSDARG00000020241	maternal_half-life	16.3813053602175
all	ENSDARG00000060394	maternal_delay	273.277651934455
all	ENSDARG00000060394	maternal_half-life	20.125851949415
all	ENSDARG00000057939	maternal_delay	275.061009738787
all	ENSDARG00000057939	maternal_half-life	14.7134979908892
all	ENSDARG00000038566	maternal_delay	266.239265739553
all	ENSDARG00000038566	maternal_half-life	26.062474369395
all	ENSDARG00000013965	maternal_delay	265.562069521875
all	ENSDARG00000013965	maternal_half-life	24.8759918924927
all	ENSDARG00000031248	maternal_delay	280
all	ENSDARG00000031248	maternal_half-life	75.1674612611924
all	ENSDARG00000045398	maternal_delay	275.020157908923
all	ENSDARG00000045398	maternal_half-life	14.211811326644
all	ENSDARG00000071087	maternal_delay	266.796629279939
all	ENSDARG00000071087	maternal_half-life	19.481908958425
all	ENSDARG00000079994	maternal_delay	265.635494803229
all	ENSDARG00000079994	maternal_half-life	14.1447257573162
all	ENSDARG00000002347	maternal_delay	267.288890000458
all	ENSDARG00000002347	maternal_half-life	23.1216880629792
all	ENSDARG00000018681	maternal_delay	255.492385507053
all	ENSDARG00000018681	maternal_half-life	48.6319581864458
all	ENSDARG00000102407	maternal_delay	253.322857380425
all	ENSDARG00000102407	maternal_half-life	26.2740392440457
all	ENSDARG00000077790	maternal_delay	284.173709200976
all	ENSDARG00000077790	maternal_half-life	26.9451572188439
all	ENSDARG00000061981	maternal_delay	276.738355146594
all	ENSDARG00000061981	maternal_half-life	36.3462419091475
all	ENSDARG00000053463	maternal_delay	298.652416202293
all	ENSDARG00000053463	maternal_half-life	43.3934737830942
all	ENSDARG00000007786	maternal_delay	268.687599186671
all	ENSDARG00000007786	maternal_half-life	23.5602107114177
all	ENSDARG00000101669	maternal_delay	271.704940663724
all	ENSDARG00000101669	maternal_half-life	21.6728305404713
all	ENSDARG00000012325	maternal_delay	259.372116369046
all	ENSDARG00000012325	maternal_half-life	34.5402646981354
all	ENSDARG00000076066	maternal_delay	271.111883042443
all	ENSDARG00000076066	maternal_half-life	20.898248730775
all	ENSDARG00000091433	maternal_delay	306.407449460307
all	ENSDARG00000091433	maternal_half-life	24.6862146124019
all	ENSDARG00000038980	maternal_delay	276.648571717205
all	ENSDARG00000038980	maternal_half-life	40.2632211498099
all	ENSDARG00000038693	maternal_delay	284.851942928018
all	ENSDARG00000038693	maternal_half-life	51.8509877067323
all	ENSDARG00000033231	maternal_delay	284.469567511878
all	ENSDARG00000033231	maternal_half-life	39.7007470114087
all	ENSDARG00000102795	maternal_delay	253.532828953314
all	ENSDARG00000102795	maternal_half-life	26.7112260404291
all	ENSDARG00000018002	maternal_delay	249.999999811266
all	ENSDARG00000018002	maternal_half-life	39.5409241222181
all	ENSDARG00000101886	maternal_delay	276.665897679301
all	ENSDARG00000101886	maternal_half-life	16.3735898964786
all	ENSDARG00000076324	maternal_delay	287.873331270699
all	ENSDARG00000076324	maternal_half-life	81.2643486387046
all	ENSDARG00000103800	maternal_delay	249.999998610067
all	ENSDARG00000103800	maternal_half-life	115.907121491265
all	ENSDARG00000028889	maternal_delay	255.382877096899
all	ENSDARG00000028889	maternal_half-life	56.8438103549626
all	ENSDARG00000034473	maternal_delay	278.820817297992
all	ENSDARG00000034473	maternal_half-life	35.378077825182
all	ENSDARG00000099833	maternal_delay	283.856021856465
all	ENSDARG00000099833	maternal_half-life	33.8579599304736
all	ENSDARG00000020871	maternal_delay	256.011984474341
all	ENSDARG00000020871	maternal_half-life	31.8934918118296
all	ENSDARG00000015921	maternal_delay	269.9999992407
all	ENSDARG00000015921	maternal_half-life	69.3862051257972
all	ENSDARG00000094597	maternal_delay	284.137823044174
all	ENSDARG00000094597	maternal_half-life	26.6983141385762
all	ENSDARG00000053695	maternal_delay	274.400235940287
all	ENSDARG00000053695	maternal_half-life	12.09489591604
all	ENSDARG00000035608	maternal_delay	283.249083608235
all	ENSDARG00000035608	maternal_half-life	60.5141090537651
all	ENSDARG00000004851	maternal_delay	263.166776649122
all	ENSDARG00000004851	maternal_half-life	14.245059185009
all	ENSDARG00000014463	maternal_delay	264.755125677228
all	ENSDARG00000014463	maternal_half-life	16.3981795403867
all	ENSDARG00000059722	maternal_delay	263.622009869795
all	ENSDARG00000059722	maternal_half-life	15.89195254734
all	ENSDARG00000035152	maternal_delay	327.005880970397
all	ENSDARG00000035152	maternal_half-life	11.0003067025336
all	ENSDARG00000091619	maternal_delay	274.194684955889
all	ENSDARG00000091619	maternal_half-life	23.3235383120987
all	ENSDARG00000068759	maternal_delay	267.382668454736
all	ENSDARG00000068759	maternal_half-life	21.4691856307339
all	ENSDARG00000016867	maternal_delay	264.212123981452
all	ENSDARG00000016867	maternal_half-life	9.45159289270271
all	ENSDARG00000003032	maternal_delay	272.664509833614
all	ENSDARG00000003032	maternal_half-life	64.7320225025679
all	ENSDARG00000052182	maternal_delay	283.626776217888
all	ENSDARG00000052182	maternal_half-life	97.940036193296
all	ENSDARG00000035741	maternal_delay	277.250401062088
all	ENSDARG00000035741	maternal_half-life	38.0564220745684
all	ENSDARG00000017708	maternal_delay	268.087069055656
all	ENSDARG00000017708	maternal_half-life	15.5817205935929
all	ENSDARG00000039217	maternal_delay	259.691419115801
all	ENSDARG00000039217	maternal_half-life	24.6687829576066
all	ENSDARG00000102362	maternal_delay	270.000000000006
all	ENSDARG00000102362	maternal_half-life	38.1236676379126
all	ENSDARG00000071198	maternal_delay	268.765548789872
all	ENSDARG00000071198	maternal_half-life	57.0847945517466
all	ENSDARG00000052423	maternal_delay	265.370079313876
all	ENSDARG00000052423	maternal_half-life	18.7181096948248
all	ENSDARG00000044357	maternal_delay	274.226519558788
all	ENSDARG00000044357	maternal_half-life	17.5794186500004
all	ENSDARG00000008494	maternal_delay	240
all	ENSDARG00000008494	maternal_half-life	137.981093426245
all	ENSDARG00000055504	maternal_delay	263.482798205611
all	ENSDARG00000055504	maternal_half-life	25.8896765616331
all	ENSDARG00000051888	maternal_delay	273.503359696044
all	ENSDARG00000051888	maternal_half-life	26.6671611909773
all	ENSDARG00000051809	maternal_delay	284.716414909735
all	ENSDARG00000051809	maternal_half-life	42.7115033702394
all	ENSDARG00000062834	maternal_delay	272.849600341884
all	ENSDARG00000062834	maternal_half-life	32.475507676323
all	ENSDARG00000062971	maternal_delay	240
all	ENSDARG00000062971	maternal_half-life	61.5940184253213
all	ENSDARG00000040266	maternal_delay	264.476049887087
all	ENSDARG00000040266	maternal_half-life	16.1421555941213
all	ENSDARG00000060238	maternal_delay	285.865872837857
all	ENSDARG00000060238	maternal_half-life	45.8081717596364
all	ENSDARG00000015805	maternal_delay	266.866653164568
all	ENSDARG00000015805	maternal_half-life	23.9962422916649
all	ENSDARG00000058865	maternal_delay	265.488909431566
all	ENSDARG00000058865	maternal_half-life	37.004309173614
all	ENSDARG00000020131	maternal_delay	284.336568672029
all	ENSDARG00000020131	maternal_half-life	45.0248502682097
all	ENSDARG00000033184	maternal_delay	282.308799849922
all	ENSDARG00000033184	maternal_half-life	32.1602255698203
all	ENSDARG00000024540	maternal_delay	240
all	ENSDARG00000024540	maternal_half-life	74.471040671239
all	ENSDARG00000016016	maternal_delay	272.711834651462
all	ENSDARG00000016016	maternal_half-life	54.2077477286672
all	ENSDARG00000043624	maternal_delay	266.860772188072
all	ENSDARG00000043624	maternal_half-life	17.4892418803757
all	ENSDARG00000062025	maternal_delay	240
all	ENSDARG00000062025	maternal_half-life	40.3538032325779
all	ENSDARG00000075349	maternal_delay	264.131744571211
all	ENSDARG00000075349	maternal_half-life	17.2019000625734
all	ENSDARG00000041362	maternal_delay	264.662276967039
all	ENSDARG00000041362	maternal_half-life	7.06944911111306
all	ENSDARG00000090804	maternal_delay	275.294860359755
all	ENSDARG00000090804	maternal_half-life	62.1854647251182
all	ENSDARG00000039335	maternal_delay	275.133744268466
all	ENSDARG00000039335	maternal_half-life	41.8861238464124
all	ENSDARG00000061690	maternal_delay	260.000409221654
all	ENSDARG00000061690	maternal_half-life	29.073222829215
all	ENSDARG00000041530	maternal_delay	265.404891453587
all	ENSDARG00000041530	maternal_half-life	118.099244934281
all	ENSDARG00000042508	maternal_delay	279.999999864455
all	ENSDARG00000042508	maternal_half-life	30.5621026910753
all	ENSDARG00000041904	maternal_delay	265.147434381052
all	ENSDARG00000041904	maternal_half-life	21.6635028665538
all	ENSDARG00000069850	maternal_delay	240
all	ENSDARG00000069850	maternal_half-life	113.04159556232
all	ENSDARG00000032324	maternal_delay	294.097447321944
all	ENSDARG00000032324	maternal_half-life	40.2720838222818
all	ENSDARG00000055470	maternal_delay	269.334674689084
all	ENSDARG00000055470	maternal_half-life	16.3379590333631
all	ENSDARG00000074727	maternal_delay	278.636656072648
all	ENSDARG00000074727	maternal_half-life	17.172505700053
all	ENSDARG00000091198	maternal_delay	304.439857186502
all	ENSDARG00000091198	maternal_half-life	23.4318896090015
all	ENSDARG00000043658	maternal_delay	269.296293688609
all	ENSDARG00000043658	maternal_half-life	25.8971836204944
all	ENSDARG00000041113	maternal_delay	295.840266570158
all	ENSDARG00000041113	maternal_half-life	42.4305779495347
all	ENSDARG00000021539	maternal_delay	259.99999924
all	ENSDARG00000021539	maternal_half-life	19.3770480362671
all	ENSDARG00000018174	maternal_delay	262.895429675253
all	ENSDARG00000018174	maternal_half-life	89.8881786522762
all	ENSDARG00000069977	maternal_delay	272.342384107059
all	ENSDARG00000069977	maternal_half-life	61.9515400885596
all	ENSDARG00000077526	maternal_delay	243.811988928845
all	ENSDARG00000077526	maternal_half-life	46.6802714087601
all	ENSDARG00000003968	maternal_delay	240
all	ENSDARG00000003968	maternal_half-life	26.2763553279431
all	ENSDARG00000079219	maternal_delay	264.672061593435
all	ENSDARG00000079219	maternal_half-life	37.4502493530415
all	ENSDARG00000100585	maternal_delay	293.364157957467
all	ENSDARG00000100585	maternal_half-life	52.3323821881394
all	ENSDARG00000077317	maternal_delay	290.272864847055
all	ENSDARG00000077317	maternal_half-life	25.3764553157369
all	ENSDARG00000074041	maternal_delay	295.492731773317
all	ENSDARG00000074041	maternal_half-life	32.6196117825278
all	ENSDARG00000052842	maternal_delay	326.855329990457
all	ENSDARG00000052842	maternal_half-life	17.1588235370238
all	ENSDARG00000086550	maternal_delay	262.535067773569
all	ENSDARG00000086550	maternal_half-life	19.5439747135986
all	ENSDARG00000056831	maternal_delay	283.396618871567
all	ENSDARG00000056831	maternal_half-life	32.4481185503042
all	ENSDARG00000017422	maternal_delay	277.975756850536
all	ENSDARG00000017422	maternal_half-life	56.4624559891681
all	ENSDARG00000078759	maternal_delay	240
all	ENSDARG00000078759	maternal_half-life	28.9584501775178
all	ENSDARG00000028748	maternal_delay	264.836860223324
all	ENSDARG00000028748	maternal_half-life	60.9760214702199
all	ENSDARG00000069865	maternal_delay	283.233201059384
all	ENSDARG00000069865	maternal_half-life	30.9841785695524
all	ENSDARG00000062489	maternal_delay	275.471036550532
all	ENSDARG00000062489	maternal_half-life	21.0258392384811
all	ENSDARG00000027172	maternal_delay	268.030474028123
all	ENSDARG00000027172	maternal_half-life	16.9109089341607
all	ENSDARG00000061525	maternal_delay	263.908926074811
all	ENSDARG00000061525	maternal_half-life	23.5626119259721
all	ENSDARG00000062568	maternal_delay	258.152723055951
all	ENSDARG00000062568	maternal_half-life	69.9623704491533
all	ENSDARG00000089368	maternal_delay	268.495009685854
all	ENSDARG00000089368	maternal_half-life	37.1496910021185
all	ENSDARG00000037556	maternal_delay	269.664241989906
all	ENSDARG00000037556	maternal_half-life	14.1979982054514
all	ENSDARG00000031814	maternal_delay	268.314267917234
all	ENSDARG00000031814	maternal_half-life	29.3979570885571
all	ENSDARG00000062577	maternal_delay	272.266206201133
all	ENSDARG00000062577	maternal_half-life	18.0558792865233
all	ENSDARG00000062987	maternal_delay	265.17181157094
all	ENSDARG00000062987	maternal_half-life	62.2661792409709
all	ENSDARG00000041252	maternal_delay	256.577754991674
all	ENSDARG00000041252	maternal_half-life	22.0522104369493
all	ENSDARG00000057973	maternal_delay	261.049699740536
all	ENSDARG00000057973	maternal_half-life	28.0623391588412
all	ENSDARG00000040695	maternal_delay	264.949290783333
all	ENSDARG00000040695	maternal_half-life	18.508618854985
all	ENSDARG00000104186	maternal_delay	240
all	ENSDARG00000104186	maternal_half-life	27.5123023770744
all	ENSDARG00000070832	maternal_delay	259.999998407025
all	ENSDARG00000070832	maternal_half-life	16.6899006437663
all	ENSDARG00000078929	maternal_delay	267.79347077471
all	ENSDARG00000078929	maternal_half-life	17.9433751185124
all	ENSDARG00000040021	maternal_delay	264.368199323828
all	ENSDARG00000040021	maternal_half-life	87.9053737725965
all	ENSDARG00000060564	maternal_delay	259.999999731024
all	ENSDARG00000060564	maternal_half-life	89.6031538343394
all	ENSDARG00000055120	maternal_delay	291.675054845874
all	ENSDARG00000055120	maternal_half-life	59.4031413941128
all	ENSDARG00000074393	maternal_delay	259.195229546786
all	ENSDARG00000074393	maternal_half-life	29.1169757786767
all	ENSDARG00000017675	maternal_delay	273.23014841012
all	ENSDARG00000017675	maternal_half-life	19.6210997689763
all	ENSDARG00000026829	maternal_delay	292.722661762519
all	ENSDARG00000026829	maternal_half-life	106.556109137091
all	ENSDARG00000003487	maternal_delay	265.877935815998
all	ENSDARG00000003487	maternal_half-life	31.0815183134476
all	ENSDARG00000041140	maternal_delay	277.912850664674
all	ENSDARG00000041140	maternal_half-life	15.7355082744753
all	ENSDARG00000020405	maternal_delay	283.448405360907
all	ENSDARG00000020405	maternal_half-life	49.01831938811
all	ENSDARG00000055250	maternal_delay	264.51821423094
all	ENSDARG00000055250	maternal_half-life	17.8500243489837
all	ENSDARG00000035986	maternal_delay	275.227328372701
all	ENSDARG00000035986	maternal_half-life	31.9408364110474
all	ENSDARG00000036212	maternal_delay	282.001874525818
all	ENSDARG00000036212	maternal_half-life	47.2452814651205
all	ENSDARG00000074540	maternal_delay	276.14973178567
all	ENSDARG00000074540	maternal_half-life	18.3738104556157
all	ENSDARG00000037528	maternal_delay	258.347366669244
all	ENSDARG00000037528	maternal_half-life	16.4391394242048
all	ENSDARG00000006812	maternal_delay	276.356773183721
all	ENSDARG00000006812	maternal_half-life	18.752165493724
all	ENSDARG00000014004	maternal_delay	276.20389561942
all	ENSDARG00000014004	maternal_half-life	27.8260432348029
all	ENSDARG00000030106	maternal_delay	295.246853180004
all	ENSDARG00000030106	maternal_half-life	25.5758048306168
all	ENSDARG00000041895	maternal_delay	250.873682392052
all	ENSDARG00000041895	maternal_half-life	54.0194975401821
all	ENSDARG00000011175	maternal_delay	269.105800168477
all	ENSDARG00000011175	maternal_half-life	27.8808283855192
all	ENSDARG00000032188	maternal_delay	285.407346006606
all	ENSDARG00000032188	maternal_half-life	61.6693536939933
all	ENSDARG00000006580	maternal_delay	240
all	ENSDARG00000006580	maternal_half-life	24.1074403815523
all	ENSDARG00000009653	maternal_delay	246.598777174292
all	ENSDARG00000009653	maternal_half-life	24.0466136459626
all	ENSDARG00000078113	maternal_delay	245.071194746327
all	ENSDARG00000078113	maternal_half-life	34.7189306347556
all	ENSDARG00000009771	maternal_delay	257.973823134857
all	ENSDARG00000009771	maternal_half-life	19.7762846790657
all	ENSDARG00000024026	maternal_delay	266.87534060229
all	ENSDARG00000024026	maternal_half-life	31.2662698473448
all	ENSDARG00000058861	maternal_delay	269.999999999977
all	ENSDARG00000058861	maternal_half-life	50.7598806211945
all	ENSDARG00000114695	maternal_delay	250
all	ENSDARG00000114695	maternal_half-life	62.0481078196876
all	ENSDARG00000025386	maternal_delay	260
all	ENSDARG00000025386	maternal_half-life	19.1435358413181
all	ENSDARG00000008953	maternal_delay	253.879119190504
all	ENSDARG00000008953	maternal_half-life	61.4502178277777
all	ENSDARG00000008541	maternal_delay	267.52713279006
all	ENSDARG00000008541	maternal_half-life	33.1684951256205
all	ENSDARG00000011196	maternal_delay	265.046747639608
all	ENSDARG00000011196	maternal_half-life	51.4143063385703
all	ENSDARG00000009886	maternal_delay	262.134319684277
all	ENSDARG00000009886	maternal_half-life	60.0306541686579
all	ENSDARG00000010052	maternal_delay	249.999999839509
all	ENSDARG00000010052	maternal_half-life	263.607833882876
all	ENSDARG00000036791	maternal_delay	293.926845233746
all	ENSDARG00000036791	maternal_half-life	48.0488427404568
all	ENSDARG00000004132	maternal_delay	279.999999534935
all	ENSDARG00000004132	maternal_half-life	65.5077068791841
all	ENSDARG00000017781	maternal_delay	279.330126529681
all	ENSDARG00000017781	maternal_half-life	104.035195326166
all	ENSDARG00000058022	maternal_delay	279.999999505585
all	ENSDARG00000058022	maternal_half-life	38.4204612774281
all	ENSDARG00000045423	maternal_delay	275.379918379587
all	ENSDARG00000045423	maternal_half-life	74.7325606482106
all	ENSDARG00000076791	maternal_delay	269.201975118967
all	ENSDARG00000076791	maternal_half-life	26.1638501181745
all	ENSDARG00000002396	maternal_delay	262.84813104104
all	ENSDARG00000002396	maternal_half-life	15.4504561710327
all	ENSDARG00000075100	maternal_delay	267.995723893398
all	ENSDARG00000075100	maternal_half-life	19.6665178966036
all	ENSDARG00000063101	maternal_delay	277.168878983379
all	ENSDARG00000063101	maternal_half-life	28.0744528838767
all	ENSDARG00000043710	maternal_delay	271.181245959021
all	ENSDARG00000043710	maternal_half-life	66.8076254332408
all	ENSDARG00000013312	maternal_delay	279.14424699145
all	ENSDARG00000013312	maternal_half-life	37.0697205643828
all	ENSDARG00000004059	maternal_delay	282.559221381244
all	ENSDARG00000004059	maternal_half-life	21.6985631441225
all	ENSDARG00000099798	maternal_delay	268.280664626096
all	ENSDARG00000099798	maternal_half-life	50.0900698930004
all	ENSDARG00000078785	maternal_delay	265.254307979249
all	ENSDARG00000078785	maternal_half-life	61.8132437748678
all	ENSDARG00000021110	maternal_delay	264.63822121766
all	ENSDARG00000021110	maternal_half-life	23.9153854692165
all	ENSDARG00000037484	maternal_delay	280
all	ENSDARG00000037484	maternal_half-life	33.509507462874
all	ENSDARG00000017772	maternal_delay	326.783276025802
all	ENSDARG00000017772	maternal_half-life	39.2337689874314
all	ENSDARG00000070512	maternal_delay	280.703037977238
all	ENSDARG00000070512	maternal_half-life	68.5030651669153
all	ENSDARG00000093886	maternal_delay	245.573999699567
all	ENSDARG00000093886	maternal_half-life	67.8840651663495
all	ENSDARG00000009315	maternal_delay	276.040413208538
all	ENSDARG00000009315	maternal_half-life	64.314585122478
all	ENSDARG00000018891	maternal_delay	275.450367564148
all	ENSDARG00000018891	maternal_half-life	40.8689954333852
all	ENSDARG00000075754	maternal_delay	282.303125645408
all	ENSDARG00000075754	maternal_half-life	72.1617356041978
all	ENSDARG00000011233	maternal_delay	278.772137259425
all	ENSDARG00000011233	maternal_half-life	31.1366179612752
all	ENSDARG00000110020	maternal_delay	265.723922701454
all	ENSDARG00000110020	maternal_half-life	17.1806097962949
all	ENSDARG00000005458	maternal_delay	266.222891709427
all	ENSDARG00000005458	maternal_half-life	16.473014418231
all	ENSDARG00000039828	maternal_delay	253.010489175425
all	ENSDARG00000039828	maternal_half-life	73.6485210362282
all	ENSDARG00000004680	maternal_delay	289.434351891293
all	ENSDARG00000004680	maternal_half-life	61.7187175143228
all	ENSDARG00000068323	maternal_delay	294.18012174836
all	ENSDARG00000068323	maternal_half-life	33.3298126605393
all	ENSDARG00000079202	maternal_delay	259.999997485817
all	ENSDARG00000079202	maternal_half-life	49.1919123785194
all	ENSDARG00000052419	maternal_delay	277.748447497846
all	ENSDARG00000052419	maternal_half-life	10.2444563859723
all	ENSDARG00000038563	maternal_delay	241.946545283113
all	ENSDARG00000038563	maternal_half-life	87.8520172589226
all	ENSDARG00000012021	maternal_delay	278.297829848
all	ENSDARG00000012021	maternal_half-life	15.3468302735021
all	ENSDARG00000014582	maternal_delay	264.381146367483
all	ENSDARG00000014582	maternal_half-life	21.320198551539
all	ENSDARG00000117639	maternal_delay	279.085445873259
all	ENSDARG00000117639	maternal_half-life	32.6058993167192
all	ENSDARG00000013839	maternal_delay	259.39760638109
all	ENSDARG00000013839	maternal_half-life	54.7049367259848
all	ENSDARG00000037929	maternal_delay	276.886538526446
all	ENSDARG00000037929	maternal_half-life	34.2324262291174
all	ENSDARG00000104199	maternal_delay	272.220919837427
all	ENSDARG00000104199	maternal_half-life	9.97021772346869
all	ENSDARG00000018600	maternal_delay	265.89031504715
all	ENSDARG00000018600	maternal_half-life	25.1227574037827
all	ENSDARG00000037872	maternal_delay	273.488364818364
all	ENSDARG00000037872	maternal_half-life	23.592218252627
all	ENSDARG00000103137	maternal_delay	265.932085011697
all	ENSDARG00000103137	maternal_half-life	44.188018755724
all	ENSDARG00000076742	maternal_delay	274.258135603139
all	ENSDARG00000076742	maternal_half-life	21.1129329067481
all	ENSDARG00000097583	maternal_delay	271.706167486473
all	ENSDARG00000097583	maternal_half-life	27.5177758756305
all	ENSDARG00000078073	maternal_delay	271.977644497071
all	ENSDARG00000078073	maternal_half-life	31.4440798237906
all	ENSDARG00000010784	maternal_delay	265.42119715664
all	ENSDARG00000010784	maternal_half-life	20.5146093017313
all	ENSDARG00000019644	maternal_delay	300.000000000001
all	ENSDARG00000019644	maternal_half-life	118.966273211114
all	ENSDARG00000045095	maternal_delay	244.164348164305
all	ENSDARG00000045095	maternal_half-life	58.4580332137584
all	ENSDARG00000026048	maternal_delay	277.010007406882
all	ENSDARG00000026048	maternal_half-life	16.0652507708923
all	ENSDARG00000053959	maternal_delay	244.355436241567
all	ENSDARG00000053959	maternal_half-life	25.8896290275507
all	ENSDARG00000011239	maternal_delay	267.919147000959
all	ENSDARG00000011239	maternal_half-life	36.346620359959
all	ENSDARG00000063276	maternal_delay	281.159333104693
all	ENSDARG00000063276	maternal_half-life	24.6961155610806
all	ENSDARG00000059553	maternal_delay	289.641698209938
all	ENSDARG00000059553	maternal_half-life	53.6253981930684
all	ENSDARG00000052697	maternal_delay	280
all	ENSDARG00000052697	maternal_half-life	46.1770859222902
all	ENSDARG00000104111	maternal_delay	259.999999965178
all	ENSDARG00000104111	maternal_half-life	24.4079386807015
all	ENSDARG00000035188	maternal_delay	294.503059538318
all	ENSDARG00000035188	maternal_half-life	31.1114232603635
all	ENSDARG00000102892	maternal_delay	264.40796010006
all	ENSDARG00000102892	maternal_half-life	30.4796673086332
all	ENSDARG00000007231	maternal_delay	268.58806127405
all	ENSDARG00000007231	maternal_half-life	18.3049344437155
all	ENSDARG00000023878	maternal_delay	273.123160079941
all	ENSDARG00000023878	maternal_half-life	23.7335422910843
all	ENSDARG00000053483	maternal_delay	286.911676145575
all	ENSDARG00000053483	maternal_half-life	42.9117854805693
all	ENSDARG00000044182	maternal_delay	284.422976094756
all	ENSDARG00000044182	maternal_half-life	65.1545636920897
all	ENSDARG00000059853	maternal_delay	297.966065130019
all	ENSDARG00000059853	maternal_half-life	66.8800184917122
all	ENSDARG00000101161	maternal_delay	250.000000000003
all	ENSDARG00000101161	maternal_half-life	56.2254724685461
all	ENSDARG00000104390	maternal_delay	262.353531866179
all	ENSDARG00000104390	maternal_half-life	19.7356269473601
all	ENSDARG00000079891	maternal_delay	276.03338116752
all	ENSDARG00000079891	maternal_half-life	18.2338288013964
all	ENSDARG00000005675	maternal_delay	261.73369763237
all	ENSDARG00000005675	maternal_half-life	67.0397055749666
all	ENSDARG00000078781	maternal_delay	259.999999730133
all	ENSDARG00000078781	maternal_half-life	157.299317045754
all	ENSDARG00000029063	maternal_delay	278.669089960797
all	ENSDARG00000029063	maternal_half-life	33.6794179750121
all	ENSDARG00000079900	maternal_delay	260.046687178829
all	ENSDARG00000079900	maternal_half-life	24.4676617787623
all	ENSDARG00000069433	maternal_delay	250.20773828045
all	ENSDARG00000069433	maternal_half-life	36.7946805260705
all	ENSDARG00000036056	maternal_delay	271.153760892902
all	ENSDARG00000036056	maternal_half-life	53.49657563789
all	ENSDARG00000026862	maternal_delay	267.407669847474
all	ENSDARG00000026862	maternal_half-life	25.0207242707365
all	ENSDARG00000012818	maternal_delay	271.86920289987
all	ENSDARG00000012818	maternal_half-life	11.7902098429822
all	ENSDARG00000051920	maternal_delay	295.558207970768
all	ENSDARG00000051920	maternal_half-life	50.4914057958031
all	ENSDARG00000030981	maternal_delay	269.103966242873
all	ENSDARG00000030981	maternal_half-life	75.9149346370879
all	ENSDARG00000006074	maternal_delay	260.646356995448
all	ENSDARG00000006074	maternal_half-life	49.7501355319689
all	ENSDARG00000013063	maternal_delay	249.999998496896
all	ENSDARG00000013063	maternal_half-life	86.8980815129435
all	ENSDARG00000011515	maternal_delay	284.573238874058
all	ENSDARG00000011515	maternal_half-life	27.8497132243644
all	ENSDARG00000069298	maternal_delay	269.747843972045
all	ENSDARG00000069298	maternal_half-life	24.862991267688
all	ENSDARG00000001621	maternal_delay	277.322731152829
all	ENSDARG00000001621	maternal_half-life	23.0351181275418
all	ENSDARG00000008979	maternal_delay	264.213476641268
all	ENSDARG00000008979	maternal_half-life	16.2680386213382
all	ENSDARG00000095867	maternal_delay	269.999998133032
all	ENSDARG00000095867	maternal_half-life	66.6795428389302
all	ENSDARG00000078386	maternal_delay	279.879907413202
all	ENSDARG00000078386	maternal_half-life	59.1376632496537
all	ENSDARG00000094478	maternal_delay	260
all	ENSDARG00000094478	maternal_half-life	48.0728766548086
all	ENSDARG00000024112	maternal_delay	263.889850088123
all	ENSDARG00000024112	maternal_half-life	45.1457774113367
all	ENSDARG00000069846	maternal_delay	283.584845732474
all	ENSDARG00000069846	maternal_half-life	115.311992571991
all	ENSDARG00000005318	maternal_delay	276.549368313556
all	ENSDARG00000005318	maternal_half-life	30.7783380853718
all	ENSDARG00000006314	maternal_delay	274.009330716332
all	ENSDARG00000006314	maternal_half-life	54.2882359317431
all	ENSDARG00000069672	maternal_delay	264.159090381475
all	ENSDARG00000069672	maternal_half-life	28.6166144130822
all	ENSDARG00000032353	maternal_delay	242.713778201061
all	ENSDARG00000032353	maternal_half-life	46.1184624532567
all	ENSDARG00000099298	maternal_delay	313.946269494747
all	ENSDARG00000099298	maternal_half-life	14.2697301111881
all	ENSDARG00000020334	maternal_delay	279.123798527519
all	ENSDARG00000020334	maternal_half-life	36.627906501124
all	ENSDARG00000025220	maternal_delay	308.446340294136
all	ENSDARG00000025220	maternal_half-life	15.65771454068
all	ENSDARG00000057021	maternal_delay	272.066543406001
all	ENSDARG00000057021	maternal_half-life	31.4039278089685
all	ENSDARG00000014793	maternal_delay	285.353710925461
all	ENSDARG00000014793	maternal_half-life	24.0432586338772
all	ENSDARG00000078974	maternal_delay	284.29639701067
all	ENSDARG00000078974	maternal_half-life	27.2720561530502
all	ENSDARG00000014430	maternal_delay	269.366301331446
all	ENSDARG00000014430	maternal_half-life	21.7645383893439
all	ENSDARG00000019498	maternal_delay	257.285908556659
all	ENSDARG00000019498	maternal_half-life	43.2393296189104
all	ENSDARG00000055307	maternal_delay	279.999999744654
all	ENSDARG00000055307	maternal_half-life	55.7669778463854
all	ENSDARG00000007494	maternal_delay	267.551332608205
all	ENSDARG00000007494	maternal_half-life	29.2468132462449
all	ENSDARG00000018022	maternal_delay	281.837010619149
all	ENSDARG00000018022	maternal_half-life	52.1160511847073
all	ENSDARG00000023920	maternal_delay	265.162090269292
all	ENSDARG00000023920	maternal_half-life	79.2039579242892
all	ENSDARG00000021404	maternal_delay	286.963794055623
all	ENSDARG00000021404	maternal_half-life	22.0733817691294
all	ENSDARG00000061114	maternal_delay	258.93767654043
all	ENSDARG00000061114	maternal_half-life	24.2143278906288
all	ENSDARG00000002077	maternal_delay	326.2265797462
all	ENSDARG00000002077	maternal_half-life	7.97324032744277
all	ENSDARG00000079957	maternal_delay	267.730303196587
all	ENSDARG00000079957	maternal_half-life	13.3480629862574
all	ENSDARG00000058372	maternal_delay	264.80809265494
all	ENSDARG00000058372	maternal_half-life	12.714502440922
